date,ticker,Flow,flow_btc,flow_usd
2025-08-06 00:00:00,FBTC (Fidelity),,,23212453939.0
2025-08-06 00:00:00,GBTC (Grayscale),,,20805999656.0
2025-08-06 00:00:00,HODL (VanEck),,,1952167871.0
2025-08-06 00:00:00,IBIT (BlackRock),,,85107210853.0
2025-08-06 00:00:00,TOTAL,,,148434889093.0
2025-08-07 00:00:00,ARKB (Ark 21Shares),,,5325946500.0
2025-08-07 00:00:00,BITB (Bitwise),,,4786302400.0
2025-08-07 00:00:00,BRRR (Valkyrie),,,683721000.0
2025-08-07 00:00:00,BTC (Grayscale Mini),,,5381974875.0
2025-08-07 00:00:00,BTCO (Invesco Galaxy),,,640000000.0
2025-08-07 00:00:00,BTCW (WisdomTree),,,183902400.0
2025-08-07 00:00:00,DEFI (Hashdex),,,15960000.0
2025-08-07 00:00:00,EZBC (Franklin Templeton),,,622560000.0
2025-08-07 00:00:00,FBTC (Fidelity),,,23579953817.0
2025-08-07 00:00:00,GBTC (Grayscale),,,21210905439.0
2025-08-07 00:00:00,HODL (VanEck),,,2003436000.0
2025-08-07 00:00:00,IBIT (BlackRock),,,86357989200.0
2025-08-07 00:00:00,TOTAL,,,150792651631.0
2025-08-08 00:00:00,ARKB (Ark 21Shares),,,5308838318.0
2025-08-08 00:00:00,BITB (Bitwise),,,4771246400.0
2025-08-08 00:00:00,BRRR (Valkyrie),,,685035067.0
2025-08-08 00:00:00,BTC (Grayscale Mini),,,5351423092.0
2025-08-08 00:00:00,BTCO (Invesco Galaxy),,,635400000.0
2025-08-08 00:00:00,BTCW (WisdomTree),,,183338100.0
2025-08-08 00:00:00,DEFI (Hashdex),,,15800000.0
2025-08-08 00:00:00,EZBC (Franklin Templeton),,,624100000.0
2025-08-08 00:00:00,FBTC (Fidelity),,,23527603793.0
2025-08-08 00:00:00,GBTC (Grayscale),,,21055614957.0
2025-08-08 00:00:00,HODL (VanEck),,,1997450594.0
2025-08-08 00:00:00,IBIT (BlackRock),,,86296267200.0
2025-08-08 00:00:00,TOTAL,,,150452117521.0
2025-08-11 00:00:00,ARKB (Ark 21Shares),,,5436989400.0
2025-08-11 00:00:00,BITB (Bitwise),,,4891617600.0
2025-08-11 00:00:00,BRRR (Valkyrie),,,701584000.0
2025-08-11 00:00:00,BTC (Grayscale Mini),,,5483405249.0
2025-08-11 00:00:00,BTCO (Invesco Galaxy),,,649560000.0
2025-08-11 00:00:00,BTCW (WisdomTree),,,187763400.0
2025-08-11 00:00:00,DEFI (Hashdex),,,16150000.0
2025-08-11 00:00:00,EZBC (Franklin Templeton),,,639180000.0
2025-08-11 00:00:00,FBTC (Fidelity),,,24071637756.0
2025-08-11 00:00:00,GBTC (Grayscale),,,21520093959.0
2025-08-11 00:00:00,HODL (VanEck),,,2045856000.0
2025-08-11 00:00:00,IBIT (BlackRock),,,88616052000.0
2025-08-11 00:00:00,TOTAL,,,154259889364.0
2025-08-12 00:00:00,ARKB (Ark 21Shares),,,5427865157.0
2025-08-12 00:00:00,BITB (Bitwise),,,4905182400.0
2025-08-12 00:00:00,BRRR (Valkyrie),,,703461827.0
2025-08-12 00:00:00,BTC (Grayscale Mini),,,5525795239.0
2025-08-12 00:00:00,BTCO (Invesco Galaxy),,,652100000.0
2025-08-12 00:00:00,BTCW (WisdomTree),,,188268300.0
2025-08-12 00:00:00,DEFI (Hashdex),,,16250000.0
2025-08-12 00:00:00,EZBC (Franklin Templeton),,,640900000.0
2025-08-12 00:00:00,FBTC (Fidelity),,,24186430369.0
2025-08-12 00:00:00,GBTC (Grayscale),,,21635690606.0
2025-08-12 00:00:00,HODL (VanEck),,,2051310000.0
2025-08-12 00:00:00,IBIT (BlackRock),,,88919370000.0
2025-08-12 00:00:00,TOTAL,,,154852623898.0
2025-08-13 00:00:00,ARKB (Ark 21Shares),,,5546547200.0
2025-08-13 00:00:00,BITB (Bitwise),,,5020072147.0
2025-08-13 00:00:00,BRRR (Valkyrie),,,718848000.0
2025-08-13 00:00:00,BTC (Grayscale Mini),,,5670490022.0
2025-08-13 00:00:00,BTCO (Invesco Galaxy),,,668686200.0
2025-08-13 00:00:00,BTCW (WisdomTree),,,192405140.0
2025-08-13 00:00:00,DEFI (Hashdex),,,16690000.0
2025-08-13 00:00:00,EZBC (Franklin Templeton),,,654992500.0
2025-08-13 00:00:00,FBTC (Fidelity),,,24738362026.0
2025-08-13 00:00:00,GBTC (Grayscale),,,22177956374.0
2025-08-13 00:00:00,HODL (VanEck),,,2096154000.0
2025-08-13 00:00:00,IBIT (BlackRock),,,91060578027.0
2025-08-13 00:00:00,TOTAL,,,158561781636.0
2025-08-14 00:00:00,ARKB (Ark 21Shares),,,5363664000.0
2025-08-14 00:00:00,BITB (Bitwise),,,4823356800.0
2025-08-14 00:00:00,BRRR (Valkyrie),,,695108956.0
2025-08-14 00:00:00,BTC (Grayscale Mini),,,5448628067.0
2025-08-14 00:00:00,BTCO (Invesco Galaxy),,,642532800.0
2025-08-14 00:00:00,BTCW (WisdomTree),,,186040800.0
2025-08-14 00:00:00,DEFI (Hashdex),,,16020000.0
2025-08-14 00:00:00,EZBC (Franklin Templeton),,,633255000.0
2025-08-14 00:00:00,FBTC (Fidelity),,,23806249557.0
2025-08-14 00:00:00,GBTC (Grayscale),,,21310733874.0
2025-08-14 00:00:00,HODL (VanEck),,,2020612000.0
2025-08-14 00:00:00,IBIT (BlackRock),,,88253902000.0
2025-08-14 00:00:00,TOTAL,,,153200103854.0
2025-08-15 00:00:00,ARKB (Ark 21Shares),,,5152428214.0
2025-08-15 00:00:00,BITB (Bitwise),,,4777397702.0
2025-08-15 00:00:00,BRRR (Valkyrie),,,688480000.0
2025-08-15 00:00:00,BTC (Grayscale Mini),,,5419653003.0
2025-08-15 00:00:00,BTCO (Invesco Galaxy),,,642300000.0
2025-08-15 00:00:00,BTCW (WisdomTree),,,184277460.0
2025-08-15 00:00:00,DEFI (Hashdex),,,15860000.0
2025-08-15 00:00:00,EZBC (Franklin Templeton),,,627290000.0
2025-08-15 00:00:00,FBTC (Fidelity),,,23578863517.0
2025-08-15 00:00:00,GBTC (Grayscale),,,21124434206.0
2025-08-15 00:00:00,HODL (VanEck),,,2002084226.0
2025-08-15 00:00:00,IBIT (BlackRock),,,87732738297.0
2025-08-15 00:00:00,TOTAL,,,151945806625.0
2025-08-18 00:00:00,ARKB (Ark 21Shares),,,5053306177.0
2025-08-18 00:00:00,BITB (Bitwise),,,4746867000.0
2025-08-18 00:00:00,BRRR (Valkyrie),,,684059665.0
2025-08-18 00:00:00,BTC (Grayscale Mini),,,5390535694.0
2025-08-18 00:00:00,BTCO (Invesco Galaxy),,,638900000.0
2025-08-18 00:00:00,BTCW (WisdomTree),,,183085650.0
2025-08-18 00:00:00,DEFI (Hashdex),,,15790000.0
2025-08-18 00:00:00,EZBC (Franklin Templeton),,,623220000.0
2025-08-18 00:00:00,FBTC (Fidelity),,,23420642598.0
2025-08-18 00:00:00,GBTC (Grayscale),,,20928336143.0
2025-08-18 00:00:00,HODL (VanEck),,,1989054189.0
2025-08-18 00:00:00,IBIT (BlackRock),,,87164806400.0
2025-08-18 00:00:00,TOTAL,,,150838603516.0
2025-08-19 00:00:00,ARKB (Ark 21Shares),,,4849027838.0
2025-08-19 00:00:00,BITB (Bitwise),,,4539614106.0
2025-08-19 00:00:00,BRRR (Valkyrie),,,664981361.0
2025-08-19 00:00:00,BTC (Grayscale Mini),,,5240057433.0
2025-08-19 00:00:00,BTCO (Invesco Galaxy),,,621000000.0
2025-08-19 00:00:00,BTCW (WisdomTree),,,177974130.0
2025-08-19 00:00:00,DEFI (Hashdex),,,15340000.0
2025-08-19 00:00:00,EZBC (Franklin Templeton),,,605840000.0
2025-08-19 00:00:00,FBTC (Fidelity),,,22543780403.0
2025-08-19 00:00:00,GBTC (Grayscale),,,20342294041.0
2025-08-19 00:00:00,HODL (VanEck),,,1933763088.0
2025-08-19 00:00:00,IBIT (BlackRock),,,84775467007.0
2025-08-19 00:00:00,TOTAL,,,146309139407.0
2025-08-20 00:00:00,ARKB (Ark 21Shares),,,4808874044.0
2025-08-20 00:00:00,BITB (Bitwise),,,4573556351.0
2025-08-20 00:00:00,BRRR (Valkyrie),,,665413000.0
2025-08-20 00:00:00,BTC (Grayscale Mini),,,5286768838.0
2025-08-20 00:00:00,BTCO (Invesco Galaxy),,,627500000.0
2025-08-20 00:00:00,BTCW (WisdomTree),,,179280320.0
2025-08-20 00:00:00,DEFI (Hashdex),,,15510000.0
2025-08-20 00:00:00,EZBC (Franklin Templeton),,,606990000.0
2025-08-20 00:00:00,FBTC (Fidelity),,,22699467694.0
2025-08-20 00:00:00,GBTC (Grayscale),,,20435612848.0
2025-08-20 00:00:00,HODL (VanEck),,,1947754237.0
2025-08-20 00:00:00,IBIT (BlackRock),,,85397652133.0
2025-08-20 00:00:00,TOTAL,,,147244379465.0
2025-08-21 00:00:00,ARKB (Ark 21Shares),,,4693904326.0
2025-08-21 00:00:00,BITB (Bitwise),,,4505617400.0
2025-08-21 00:00:00,BRRR (Valkyrie),,,655598332.0
2025-08-21 00:00:00,BTC (Grayscale Mini),,,5188474963.0
2025-08-21 00:00:00,BTCO (Invesco Galaxy),,,616290000.0
2025-08-21 00:00:00,BTCW (WisdomTree),,,176611050.0
2025-08-21 00:00:00,DEFI (Hashdex),,,15210000.0
2025-08-21 00:00:00,EZBC (Franklin Templeton),,,597910000.0
2025-08-21 00:00:00,FBTC (Fidelity),,,22278890092.0
2025-08-21 00:00:00,GBTC (Grayscale),,,20053844811.0
2025-08-21 00:00:00,HODL (VanEck),,,1919098000.0
2025-08-21 00:00:00,IBIT (BlackRock),,,84121502400.0
2025-08-21 00:00:00,TOTAL,,,144822951374.0
2025-08-22 00:00:00,ARKB (Ark 21Shares),,,4945798047.0
2025-08-22 00:00:00,BITB (Bitwise),,,4696759265.0
2025-08-22 00:00:00,BRRR (Valkyrie),,,681597385.0
2025-08-22 00:00:00,BTC (Grayscale Mini),,,5401825291.0
2025-08-22 00:00:00,BTCO (Invesco Galaxy),,,640400000.0
2025-08-22 00:00:00,BTCW (WisdomTree),,,183613790.0
2025-08-22 00:00:00,DEFI (Hashdex),,,15830000.0
2025-08-22 00:00:00,EZBC (Franklin Templeton),,,625040000.0
2025-08-22 00:00:00,FBTC (Fidelity),,,23241713846.0
2025-08-22 00:00:00,GBTC (Grayscale),,,20849681345.0
2025-08-22 00:00:00,HODL (VanEck),,,1994896566.0
2025-08-22 00:00:00,IBIT (BlackRock),,,87103973877.0
2025-08-22 00:00:00,TOTAL,,,150381129412.0
2025-08-25 00:00:00,ARKB (Ark 21Shares),,,4791557705.0
2025-08-25 00:00:00,BITB (Bitwise),,,4507310935.0
2025-08-25 00:00:00,BRRR (Valkyrie),,,651895917.0
2025-08-25 00:00:00,BTC (Grayscale Mini),,,5125652517.0
2025-08-25 00:00:00,BTCO (Invesco Galaxy),,,607700000.0
2025-08-25 00:00:00,BTCW (WisdomTree),,,175611230.0
2025-08-25 00:00:00,DEFI (Hashdex),,,15040000.0
2025-08-25 00:00:00,EZBC (Franklin Templeton),,,610720000.0
2025-08-25 00:00:00,FBTC (Fidelity),,,22248375338.0
2025-08-25 00:00:00,GBTC (Grayscale),,,19787616201.0
2025-08-25 00:00:00,HODL (VanEck),,,1933188026.0
2025-08-25 00:00:00,IBIT (BlackRock),,,83117512297.0
2025-08-25 00:00:00,TOTAL,,,143572180166.0
2025-08-26 00:00:00,ARKB (Ark 21Shares),,,4764622185.0
2025-08-26 00:00:00,BITB (Bitwise),,,4487204645.0
2025-08-26 00:00:00,BRRR (Valkyrie),,,647641100.0
2025-08-26 00:00:00,BTC (Grayscale Mini),,,5153645443.0
2025-08-26 00:00:00,BTCO (Invesco Galaxy),,,610200000.0
2025-08-26 00:00:00,BTCW (WisdomTree),,,174475050.0
2025-08-26 00:00:00,DEFI (Hashdex),,,15090000.0
2025-08-26 00:00:00,EZBC (Franklin Templeton),,,606770000.0
2025-08-26 00:00:00,FBTC (Fidelity),,,22191045578.0
2025-08-26 00:00:00,GBTC (Grayscale),,,19866452577.0
2025-08-26 00:00:00,HODL (VanEck),,,1926942887.0
2025-08-26 00:00:00,IBIT (BlackRock),,,82642727624.0
2025-08-26 00:00:00,TOTAL,,,143086817089.0
2025-08-27 00:00:00,ARKB (Ark 21Shares),,,4816484662.0
2025-08-27 00:00:00,BITB (Bitwise),,,4527752762.0
2025-08-27 00:00:00,BRRR (Valkyrie),,,653969423.0
2025-08-27 00:00:00,BTC (Grayscale Mini),,,5209454254.0
2025-08-27 00:00:00,BTCO (Invesco Galaxy),,,615300000.0
2025-08-27 00:00:00,BTCW (WisdomTree),,,176169910.0
2025-08-27 00:00:00,DEFI (Hashdex),,,15230000.0
2025-08-27 00:00:00,EZBC (Franklin Templeton),,,612670000.0
2025-08-27 00:00:00,FBTC (Fidelity),,,22403794473.0
2025-08-27 00:00:00,GBTC (Grayscale),,,20036840197.0
2025-08-27 00:00:00,HODL (VanEck),,,1949821318.0
2025-08-27 00:00:00,IBIT (BlackRock),,,83491306822.0
2025-08-27 00:00:00,TOTAL,,,144508793821.0
2025-08-28 00:00:00,ARKB (Ark 21Shares),,,4826258250.0
2025-08-28 00:00:00,BITB (Bitwise),,,4562303392.0
2025-08-28 00:00:00,BRRR (Valkyrie),,,655355073.0
2025-08-28 00:00:00,BTC (Grayscale Mini),,,5201397837.0
2025-08-28 00:00:00,BTCO (Invesco Galaxy),,,621000000.0
2025-08-28 00:00:00,BTCW (WisdomTree),,,176543260.0
2025-08-28 00:00:00,DEFI (Hashdex),,,15200000.0
2025-08-28 00:00:00,EZBC (Franklin Templeton),,,620470000.0
2025-08-28 00:00:00,FBTC (Fidelity),,,22445957511.0
2025-08-28 00:00:00,GBTC (Grayscale),,,20005113293.0
2025-08-28 00:00:00,HODL (VanEck),,,1953933178.0
2025-08-28 00:00:00,IBIT (BlackRock),,,83719221333.0
2025-08-28 00:00:00,TOTAL,,,144802753127.0
2025-08-29 00:00:00,ARKB (Ark 21Shares),,,4668544430.0
2025-08-29 00:00:00,BITB (Bitwise),,,4408100323.0
2025-08-29 00:00:00,BRRR (Valkyrie),,,633175600.0
2025-08-29 00:00:00,BTC (Grayscale Mini),,,5034497024.0
2025-08-29 00:00:00,BTCO (Invesco Galaxy),,,600600000.0
2025-08-29 00:00:00,BTCW (WisdomTree),,,170575700.0
2025-08-29 00:00:00,DEFI (Hashdex),,,14670000.0
2025-08-29 00:00:00,EZBC (Franklin Templeton),,,599490000.0
2025-08-29 00:00:00,FBTC (Fidelity),,,21695574517.0
2025-08-29 00:00:00,GBTC (Grayscale),,,19342208358.0
2025-08-29 00:00:00,HODL (VanEck),,,1887901980.0
2025-08-29 00:00:00,IBIT (BlackRock),,,80950889432.0
2025-08-29 00:00:00,TOTAL,,,140006227364.0
2025-09-02 00:00:00,ARKB (Ark 21Shares),,,4762809400.0
2025-09-02 00:00:00,BITB (Bitwise),,,4536818000.0
2025-09-02 00:00:00,BRRR (Valkyrie),,,645987900.0
2025-09-02 00:00:00,BTC (Grayscale Mini),,,5153681685.0
2025-09-02 00:00:00,BTCO (Invesco Galaxy),,,615600000.0
2025-09-02 00:00:00,BTCW (WisdomTree),,,174027150.0
2025-09-02 00:00:00,DEFI (Hashdex),,,15040000.0
2025-09-02 00:00:00,EZBC (Franklin Templeton),,,611680000.0
2025-09-02 00:00:00,FBTC (Fidelity),,,22137435434.0
2025-09-02 00:00:00,GBTC (Grayscale),,,19782938700.0
2025-09-02 00:00:00,HODL (VanEck),,,1925899500.0
2025-09-02 00:00:00,IBIT (BlackRock),,,82713232800.0
2025-09-02 00:00:00,TOTAL,,,143075150569.0
2025-09-03 00:00:00,ARKB (Ark 21Shares),,,4864458000.0
2025-09-03 00:00:00,BITB (Bitwise),,,4591106000.0
2025-09-03 00:00:00,BRRR (Valkyrie),,,653840600.0
2025-09-03 00:00:00,BTC (Grayscale Mini),,,5261304561.0
2025-09-03 00:00:00,BTCO (Invesco Galaxy),,,625690000.0
2025-09-03 00:00:00,BTCW (WisdomTree),,,176106150.0
2025-09-03 00:00:00,DEFI (Hashdex),,,15240000.0
2025-09-03 00:00:00,EZBC (Franklin Templeton),,,618940000.0
2025-09-03 00:00:00,FBTC (Fidelity),,,22472812762.0
2025-09-03 00:00:00,GBTC (Grayscale),,,20044437315.0
2025-09-03 00:00:00,HODL (VanEck),,,1954039000.0
2025-09-03 00:00:00,IBIT (BlackRock),,,83962760000.0
2025-09-03 00:00:00,TOTAL,,,145240734388.0
2025-09-04 00:00:00,ARKB (Ark 21Shares),,,4651547550.0
2025-09-04 00:00:00,BITB (Bitwise),,,4441734482.0
2025-09-04 00:00:00,BRRR (Valkyrie),,,642757123.0
2025-09-04 00:00:00,BTC (Grayscale Mini),,,5145609463.0
2025-09-04 00:00:00,BTCO (Invesco Galaxy),,,611600000.0
2025-09-04 00:00:00,BTCW (WisdomTree),,,175266880.0
2025-09-04 00:00:00,DEFI (Hashdex),,,14890000.0
2025-09-04 00:00:00,EZBC (Franklin Templeton),,,607760000.0
2025-09-04 00:00:00,FBTC (Fidelity),,,21950678168.0
2025-09-04 00:00:00,GBTC (Grayscale),,,19605396065.0
2025-09-04 00:00:00,HODL (VanEck),,,1918767673.0
2025-09-04 00:00:00,IBIT (BlackRock),,,82454760080.0
2025-09-04 00:00:00,TOTAL,,,142220767484.0
2025-09-05 00:00:00,ARKB (Ark 21Shares),,,4710469945.0
2025-09-05 00:00:00,BITB (Bitwise),,,4448092064.0
2025-09-05 00:00:00,BRRR (Valkyrie),,,646188400.0
2025-09-05 00:00:00,BTC (Grayscale Mini),,,5225770845.0
2025-09-05 00:00:00,BTCO (Invesco Galaxy),,,621109800.0
2025-09-05 00:00:00,BTCW (WisdomTree),,,177476520.0
2025-09-05 00:00:00,DEFI (Hashdex),,,15120000.0
2025-09-05 00:00:00,EZBC (Franklin Templeton),,,612275000.0
2025-09-05 00:00:00,FBTC (Fidelity),,,22236037144.0
2025-09-05 00:00:00,GBTC (Grayscale),,,19906126602.0
2025-09-05 00:00:00,HODL (VanEck),,,1924757151.0
2025-09-05 00:00:00,IBIT (BlackRock),,,83631026460.0
2025-09-05 00:00:00,TOTAL,,,144154449931.0
2025-09-08 00:00:00,ARKB (Ark 21Shares),,,4836251366.0
2025-09-08 00:00:00,BITB (Bitwise),,,4482404700.0
2025-09-08 00:00:00,BRRR (Valkyrie),,,651113143.0
2025-09-08 00:00:00,BTC (Grayscale Mini),,,5246816964.0
2025-09-08 00:00:00,BTCO (Invesco Galaxy),,,624962000.0
2025-09-08 00:00:00,BTCW (WisdomTree),,,178839150.0
2025-09-08 00:00:00,DEFI (Hashdex),,,15210000.0
2025-09-08 00:00:00,EZBC (Franklin Templeton),,,616930000.0
2025-09-08 00:00:00,FBTC (Fidelity),,,22551192390.0
2025-09-08 00:00:00,GBTC (Grayscale),,,19937662899.0
2025-09-08 00:00:00,HODL (VanEck),,,1939496250.0
2025-09-08 00:00:00,IBIT (BlackRock),,,84272060400.0
2025-09-08 00:00:00,TOTAL,,,145352939262.0
2025-09-09 00:00:00,ARKB (Ark 21Shares),,,4798430625.0
2025-09-09 00:00:00,BITB (Bitwise),,,4470129565.0
2025-09-09 00:00:00,BRRR (Valkyrie),,,649746227.0
2025-09-09 00:00:00,BTC (Grayscale Mini),,,5223718542.0
2025-09-09 00:00:00,BTCO (Invesco Galaxy),,,626209200.0
2025-09-09 00:00:00,BTCW (WisdomTree),,,177389440.0
2025-09-09 00:00:00,DEFI (Hashdex),,,15100000.0
2025-09-09 00:00:00,EZBC (Franklin Templeton),,,618432000.0
2025-09-09 00:00:00,FBTC (Fidelity),,,22322452787.0
2025-09-09 00:00:00,GBTC (Grayscale),,,19807482561.0
2025-09-09 00:00:00,HODL (VanEck),,,1944324621.0
2025-09-09 00:00:00,IBIT (BlackRock),,,83550978790.0
2025-09-09 00:00:00,TOTAL,,,144204394358.0
2025-09-10 00:00:00,ARKB (Ark 21Shares),,,4959805575.0
2025-09-10 00:00:00,BITB (Bitwise),,,4599794075.0
2025-09-10 00:00:00,BRRR (Valkyrie),,,662138045.0
2025-09-10 00:00:00,BTC (Grayscale Mini),,,5331015495.0
2025-09-10 00:00:00,BTCO (Invesco Galaxy),,,638955600.0
2025-09-10 00:00:00,BTCW (WisdomTree),,,180772800.0
2025-09-10 00:00:00,DEFI (Hashdex),,,15410000.0
2025-09-10 00:00:00,EZBC (Franklin Templeton),,,630190000.0
2025-09-10 00:00:00,FBTC (Fidelity),,,23028912502.0
2025-09-10 00:00:00,GBTC (Grayscale),,,20213587325.0
2025-09-10 00:00:00,HODL (VanEck),,,1981574086.0
2025-09-10 00:00:00,IBIT (BlackRock),,,85317088557.0
2025-09-10 00:00:00,TOTAL,,,147559244060.0
2025-09-11 00:00:00,ARKB (Ark 21Shares),,,5002154265.0
2025-09-11 00:00:00,BITB (Bitwise),,,4679501064.0
2025-09-11 00:00:00,BRRR (Valkyrie),,,683633148.0
2025-09-11 00:00:00,BTC (Grayscale Mini),,,5389061433.0
2025-09-11 00:00:00,BTCO (Invesco Galaxy),,,643693200.0
2025-09-11 00:00:00,BTCW (WisdomTree),,,182318320.0
2025-09-11 00:00:00,DEFI (Hashdex),,,15540000.0
2025-09-11 00:00:00,EZBC (Franklin Templeton),,,638890000.0
2025-09-11 00:00:00,FBTC (Fidelity),,,23385424788.0
2025-09-11 00:00:00,GBTC (Grayscale),,,20374652141.0
2025-09-11 00:00:00,HODL (VanEck),,,2010643769.0
2025-09-11 00:00:00,IBIT (BlackRock),,,86259475793.0
2025-09-11 00:00:00,TOTAL,,,149264987921.0
2025-09-12 00:00:00,ARKB (Ark 21Shares),,,5117719181.0
2025-09-12 00:00:00,BITB (Bitwise),,,4798660801.0
2025-09-12 00:00:00,BRRR (Valkyrie),,,696845700.0
2025-09-12 00:00:00,BTC (Grayscale Mini),,,5497396193.0
2025-09-12 00:00:00,BTCO (Invesco Galaxy),,,66320000.0
2025-09-12 00:00:00,BTCW (WisdomTree),,,185824640.0
2025-09-12 00:00:00,DEFI (Hashdex),,,15860000.0
2025-09-12 00:00:00,EZBC (Franklin Templeton),,,654550000.0
2025-09-12 00:00:00,FBTC (Fidelity),,,24149899725.0
2025-09-12 00:00:00,GBTC (Grayscale),,,20783469210.0
2025-09-12 00:00:00,HODL (VanEck),,,2051670081.0
2025-09-12 00:00:00,IBIT (BlackRock),,,88291650208.0
2025-09-12 00:00:00,TOTAL,,,152309865739.0
2025-09-15 00:00:00,ARKB (Ark 21Shares),,,5061997469.0
2025-09-15 00:00:00,BITB (Bitwise),,,4746390000.0
2025-09-15 00:00:00,BRRR (Valkyrie),,,689182911.0
2025-09-15 00:00:00,BTC (Grayscale Mini),,,5434824511.0
2025-09-15 00:00:00,BTCO (Invesco Galaxy),,,655386000.0
2025-09-15 00:00:00,BTCW (WisdomTree),,,181728750.0
2025-09-15 00:00:00,DEFI (Hashdex),,,15640000.0
2025-09-15 00:00:00,EZBC (Franklin Templeton),,,647380000.0
2025-09-15 00:00:00,FBTC (Fidelity),,,23879482863.0
2025-09-15 00:00:00,GBTC (Grayscale),,,20767125759.0
2025-09-15 00:00:00,HODL (VanEck),,,2037309750.0
2025-09-15 00:00:00,IBIT (BlackRock),,,87857793600.0
2025-09-15 00:00:00,TOTAL,,,151974241613.0
2025-09-16 00:00:00,ARKB (Ark 21Shares),,,5159931000.0
2025-09-16 00:00:00,BITB (Bitwise),,,4770296536.0
2025-09-16 00:00:00,BRRR (Valkyrie),,,696976956.0
2025-09-16 00:00:00,BTC (Grayscale Mini),,,5511387389.0
2025-09-16 00:00:00,BTCO (Invesco Galaxy),,,664164000.0
2025-09-16 00:00:00,BTCW (WisdomTree),,,185877280.0
2025-09-16 00:00:00,DEFI (Hashdex),,,15850000.0
2025-09-16 00:00:00,EZBC (Franklin Templeton),,,658120000.0
2025-09-16 00:00:00,FBTC (Fidelity),,,24201838635.0
2025-09-16 00:00:00,GBTC (Grayscale),,,20788314954.0
2025-09-16 00:00:00,HODL (VanEck),,,2060588526.0
2025-09-16 00:00:00,IBIT (BlackRock),,,88846240551.0
2025-09-16 00:00:00,TOTAL,,,153559585827.0
2025-09-17 00:00:00,ARKB (Ark 21Shares),,,5086529858.0
2025-09-17 00:00:00,BITB (Bitwise),,,4719702990.0
2025-09-17 00:00:00,BRRR (Valkyrie),,,691345400.0
2025-09-17 00:00:00,BTC (Grayscale Mini),,,5457654726.0
2025-09-17 00:00:00,BTCO (Invesco Galaxy),,,657552000.0
2025-09-17 00:00:00,BTCW (WisdomTree),,,184395850.0
2025-09-17 00:00:00,DEFI (Hashdex),,,15690000.0
2025-09-17 00:00:00,EZBC (Franklin Templeton),,,652870000.0
2025-09-17 00:00:00,FBTC (Fidelity),,,23941161662.0
2025-09-17 00:00:00,GBTC (Grayscale),,,20584880182.0
2025-09-17 00:00:00,HODL (VanEck),,,2051640207.0
2025-09-17 00:00:00,IBIT (BlackRock),,,88345634164.0
2025-09-17 00:00:00,TOTAL,,,152389057039.0
2025-09-18 00:00:00,ARKB (Ark 21Shares),,,5194198800.0
2025-09-18 00:00:00,BITB (Bitwise),,,4808701600.0
2025-09-18 00:00:00,BRRR (Valkyrie),,,702562082.0
2025-09-18 00:00:00,BTC (Grayscale Mini),,,5578134375.0
2025-09-18 00:00:00,BTCO (Invesco Galaxy),,,670155000.0
2025-09-18 00:00:00,BTCW (WisdomTree),,,187372500.0
2025-09-18 00:00:00,DEFI (Hashdex),,,15950000.0
2025-09-18 00:00:00,EZBC (Franklin Templeton),,,670190000.0
2025-09-18 00:00:00,FBTC (Fidelity),,,24366682252.0
2025-09-18 00:00:00,GBTC (Grayscale),,,20846340222.0
2025-09-18 00:00:00,HODL (VanEck),,,2091425000.0
2025-09-18 00:00:00,IBIT (BlackRock),,,89773203600.0
2025-09-18 00:00:00,TOTAL,,,154904915431.0
2025-09-19 00:00:00,ARKB (Ark 21Shares),,,5094532397.0
2025-09-19 00:00:00,BITB (Bitwise),,,4716921000.0
2025-09-19 00:00:00,BRRR (Valkyrie),,,689229900.0
2025-09-19 00:00:00,BTC (Grayscale Mini),,,5466007081.0
2025-09-19 00:00:00,BTCO (Invesco Galaxy),,,656770000.0
2025-09-19 00:00:00,BTCW (WisdomTree),,,183798720.0
2025-09-19 00:00:00,DEFI (Hashdex),,,15620000.0
2025-09-19 00:00:00,EZBC (Franklin Templeton),,,657430000.0
2025-09-19 00:00:00,FBTC (Fidelity),,,23914551201.0
2025-09-19 00:00:00,GBTC (Grayscale),,,20427519534.0
2025-09-19 00:00:00,HODL (VanEck),,,2051413669.0
2025-09-19 00:00:00,IBIT (BlackRock),,,88208788029.0
2025-09-19 00:00:00,TOTAL,,,152082581531.0
2025-09-22 00:00:00,ARKB (Ark 21Shares),,,4915828800.0
2025-09-22 00:00:00,BITB (Bitwise),,,4599562200.0
2025-09-22 00:00:00,BRRR (Valkyrie),,,672094350.0
2025-09-22 00:00:00,BTC (Grayscale Mini),,,5325118862.0
2025-09-22 00:00:00,BTCO (Invesco Galaxy),,,639954000.0
2025-09-22 00:00:00,BTCW (WisdomTree),,,179209380.0
2025-09-22 00:00:00,DEFI (Hashdex),,,15220000.0
2025-09-22 00:00:00,EZBC (Franklin Templeton),,,641040000.0
2025-09-22 00:00:00,FBTC (Fidelity),,,23011620809.0
2025-09-22 00:00:00,GBTC (Grayscale),,,19851654103.0
2025-09-22 00:00:00,HODL (VanEck),,,1990680000.0
2025-09-22 00:00:00,IBIT (BlackRock),,,86017308000.0
2025-09-22 00:00:00,TOTAL,,,147859290504.0
2025-09-23 00:00:00,ARKB (Ark 21Shares),,,4858300074.0
